45017024,0,1,0,0,0,0
45030985,1,0,0,0,0,0
45030987,1,0,0,0,0,0
45032734,1,0,0,0,0,0
45035721,0,0,1,0,0,0
45057783,1,0,0,0,0,0
45173129,0,0,1,0,0,0
45180854,1,0,0,0,0,0
45180893,1,0,0,0,0,0
45183579,1,0,0,0,0,0
45184883,1,0,0,0,0,0
45204630,1,0,0,0,0,0
45246768,1,0,0,0,0,0
45275441,1,0,0,0,0,0
45278109,1,0,0,0,0,0
45332135,0,0,0,0,1,0
45336829,0,0,0,0,0,1
45338540,1,0,0,0,0,0
45338563,1,0,0,0,0,0
45340813,0,0,0,0,1,0
45340815,0,0,0,0,1,0
45340819,0,0,0,0,1,0
45401303,1,0,0,0,0,0
45574500,1,0,0,0,0,0
45673697,0,0,1,0,0,0
45737568,0,0,1,0,0,0
45846839,0,0,0,0,1,0
45981676,0,0,1,0,0,0
45984426,0,0,0,0,0,1
45984475,1,0,0,0,0,0
46422344,0,0,1,0,0,0
46597284,0,0,1,0,0,0
46597292,0,0,0,0,0,1
46650623,1,0,0,0,0,0
46710168,0,0,0,0,0,1
46721629,0,0,1,0,0,0
46822092,1,0,0,0,0,0
47192230,0,0,1,0,0,0
47192863,0,0,1,0,0,0
47269973,1,0,0,0,0,0
47473751,1,0,0,0,0,0
47473813,1,0,0,0,0,0
47487514,1,0,0,0,0,0
47520531,0,0,0,1,0,0
47520535,0,0,1,0,0,0
47758101,0,0,1,0,0,0
47795962,1,0,0,0,0,0
47977737,0,0,1,0,0,0
48000157,0,0,0,0,1,0
48050726,0,1,0,0,0,0
48054089,0,0,1,0,0,0
48120551,0,0,1,0,0,0
48142479,1,0,0,0,0,0
48178881,0,0,1,0,0,0
48245088,1,0,0,0,0,0
48289199,1,0,0,0,0,0
48361392,0,1,0,0,0,0
48361962,1,0,0,0,0,0
48363381,0,0,1,0,0,0
48448427,0,0,1,0,0,0
48449283,1,0,0,0,0,0
48489748,0,0,1,0,0,0
48534707,1,0,0,0,0,0
48539671,1,0,0,0,0,0
48539837,0,0,1,0,0,0
48547900,0,0,0,0,1,0
48548857,0,0,0,0,0,1
48594313,0,0,0,0,0,1
48658826,0,0,0,0,0,1
48738122,0,0,0,0,0,1
48755733,1,0,0,0,0,0
48817768,0,0,1,0,0,0
48901587,1,0,0,0,0,0
48949724,1,0,0,0,0,0
48950977,0,0,1,0,0,0
48993821,0,0,0,0,0,1
48994425,0,0,0,0,0,1
49038688,1,0,0,0,0,0
49072962,0,0,0,0,0,1
49071928,0,0,0,0,1,0
49074826,0,0,0,0,1,0
49208613,0,0,1,0,0,0
49400983,0,0,1,0,0,0
49401121,1,0,0,0,0,0
49401138,1,0,0,0,0,0
49479626,0,0,1,0,0,0
49479695,0,0,1,0,0,0
49564811,1,0,0,0,0,0
49847268,1,0,0,0,0,0
49895313,1,0,0,0,0,0
50018370,0,0,1,0,0,0
50055225,1,0,0,0,0,0
50055361,1,0,0,0,0,0
50726396,0,0,0,0,1,0
50741203,0,0,1,0,0,0
50752231,0,1,0,0,0,0
50809704,1,0,0,0,0,0
50833445,0,0,0,0,0,1
50928529,0,0,0,1,0,0
51029141,1,0,0,0,0,0
51096523,0,0,0,0,1,0
51182387,1,0,0,0,0,0
51236948,0,0,0,0,0,1
51268741,0,0,0,0,1,0
51302488,1,0,0,0,0,0
51319704,1,0,0,0,0,0
51365840,1,0,0,0,0,0
51366040,1,0,0,0,0,0
51380938,1,0,0,0,0,0
51396752,1,0,0,0,0,0
51404517,1,0,0,0,0,0
51477953,0,0,0,0,0,1
51479549,0,0,0,0,1,0
51707049,1,0,0,0,0,0
51731753,0,0,1,0,0,0
51749419,0,0,0,1,0,0
51749439,0,0,1,0,0,0
51795535,0,0,0,0,0,1
51970717,0,0,0,0,0,1
51970730,0,0,0,0,0,1
52088756,0,0,1,0,0,0
52255524,0,0,1,0,0,0
52264396,1,0,0,0,0,0
52313744,1,0,0,0,0,0
52702994,1,0,0,0,0,0
52708198,1,0,0,0,0,0
52718978,1,0,0,0,0,0
52725703,0,0,0,0,0,1
52782893,1,0,0,0,0,0
52826471,0,0,0,0,1,0
52828393,0,0,0,0,1,0
52829861,0,0,0,0,1,0
52830368,0,0,0,0,1,0
52869023,0,0,0,0,0,1
52886249,0,0,0,0,0,1
52938301,0,0,0,0,1,0
52941279,0,0,0,0,1,0
52944879,0,0,0,0,1,0
53160004,0,0,0,0,0,1
53160012,0,0,0,0,0,1
53181016,0,0,0,1,0,0
53278364,1,0,0,0,0,0
53297335,1,0,0,0,0,0
53352334,1,0,0,0,0,0
53378450,0,0,0,0,1,0
53378483,0,0,0,1,0,0
53399000,0,0,0,0,0,1
53506622,0,0,1,0,0,0
53529641,1,0,0,0,0,0
53535212,0,0,1,0,0,0
53599759,0,0,0,0,0,1
53599767,0,0,0,0,0,1
53610519,0,0,1,0,0,0
53658613,0,0,0,0,0,1
53753405,0,0,0,0,0,1
53762523,1,0,0,0,0,0
53763122,0,0,0,1,0,0
53857188,1,0,0,0,0,0
53864278,1,0,0,0,0,0
53893207,1,0,0,0,0,0
54038996,0,0,0,0,1,0
54049392,0,0,1,0,0,0
54054695,1,0,0,0,0,0
54108394,0,0,1,0,0,0
54273847,0,0,0,0,0,1
54749713,1,0,0,0,0,0
55171767,1,0,0,0,0,0
55301801,1,0,0,0,0,0
55402431,1,0,0,0,0,0
55449813,1,0,0,0,0,0
55463270,1,0,0,0,0,0
55466791,0,0,0,0,1,0
55508416,1,0,0,0,0,0
55612046,1,0,0,0,0,0
55626432,0,0,1,0,0,0
55682054,0,1,0,0,0,0
55697395,1,0,0,0,0,0
55697842,1,0,0,0,0,0
55801439,0,0,0,0,0,1
55825945,0,0,1,0,0,0
55921412,1,0,0,0,0,0
55943716,1,0,0,0,0,0
56139017,1,0,0,0,0,0
56223985,0,0,1,0,0,0
56466641,1,0,0,0,0,0
56658272,1,0,0,0,0,0
57016685,0,0,1,0,0,0
57044886,0,0,0,0,0,1
57682833,1,0,0,0,0,0
57728288,1,0,0,0,0,0
57837046,1,0,0,0,0,0
57843685,0,0,0,0,0,1
57849718,1,0,0,0,0,0
57888588,1,0,0,0,0,0
57966034,1,0,0,0,0,0
58082596,0,0,0,1,0,0
58108213,0,0,0,1,0,0
58108223,1,0,0,0,0,0
58117206,1,0,0,0,0,0
58261377,0,0,0,0,0,1
58295907,1,0,0,0,0,0
58295941,0,0,0,1,0,0
58502860,0,0,1,0,0,0
58521497,0,0,0,0,0,1
58699474,0,0,0,0,0,1
58917044,0,0,1,0,0,0
59076357,1,0,0,0,0,0
59136153,1,0,0,0,0,0
59178590,0,0,1,0,0,0
59231495,0,0,0,1,0,0
59231507,0,0,0,0,0,1
59420130,0,0,1,0,0,0
59454170,0,0,1,0,0,0
59489992,1,0,0,0,0,0
59513860,1,0,0,0,0,0
59535515,0,0,0,0,0,1
59743798,1,0,0,0,0,0
59748753,0,0,1,0,0,0
59848639,0,0,0,1,0,0
60076834,0,0,1,0,0,0
60173244,0,0,0,0,1,0
60214335,0,0,1,0,0,0
60214999,0,0,1,0,0,0
60215000,0,0,1,0,0,0
60219290,1,0,0,0,0,0
60219292,1,0,0,0,0,0
60226790,0,0,0,0,0,1
60257836,0,0,1,0,0,0
60341964,1,0,0,0,0,0
60351448,0,0,1,0,0,0
60446224,0,0,0,0,0,1
60578550,0,0,1,0,0,0
60660701,0,0,1,0,0,0
60839824,1,0,0,0,0,0
60844682,1,0,0,0,0,0
60948776,1,0,0,0,0,0
60948777,0,0,1,0,0,0
61040845,0,0,1,0,0,0
61107244,0,0,0,0,0,1
61190386,1,0,0,0,0,0
61192548,0,0,0,0,0,1
61266438,1,0,0,0,0,0
61314458,1,0,0,0,0,0
61403412,1,0,0,0,0,0
61414966,0,0,1,1,0,0
61423117,0,0,0,0,0,1
61423686,0,0,1,0,0,0
61449947,0,0,0,0,1,0
61645991,0,0,0,0,0,1
61740562,0,0,0,0,0,1
61741287,0,0,0,0,0,1
61741629,0,0,0,0,0,1
61745087,0,0,1,0,0,0
61785708,0,0,0,0,1,0
61861079,1,0,0,0,0,0
61883544,1,0,0,0,0,0
62162127,1,0,0,0,0,0
62162680,0,0,1,0,0,0
62196902,1,0,0,0,0,0
62196903,1,0,0,0,0,0
62274353,0,0,0,0,0,1
62299100,0,0,0,0,0,1
62798494,1,0,0,0,0,0
63063180,0,0,0,1,0,0
63082760,1,0,0,0,0,0
63302117,0,0,1,0,0,0
63302122,0,0,1,0,0,0
63796050,0,0,1,0,0,0
64149141,1,0,0,0,0,0
64379547,1,0,0,0,0,0
64501413,0,0,1,0,0,0
65020017,0,0,0,0,0,1
65620401,0,0,0,0,0,1
65678357,0,0,0,0,0,1
65689588,0,0,0,0,0,1
65699908,0,0,0,0,0,1
65699912,0,0,0,0,0,1
65699917,0,0,0,0,0,1
65722808,1,0,0,0,0,0
66268736,0,0,1,0,0,0
66424630,0,0,1,0,0,0
66587477,0,0,1,0,0,0
66676006,0,0,1,0,0,0
66831377,1,0,0,0,0,0
66861906,0,0,1,0,0,0
66915884,0,0,0,0,0,1
66997571,0,0,0,1,0,0
67003985,0,0,0,0,1,0
67025752,0,0,0,0,1,0
67256808,1,0,0,0,0,0
67549782,1,0,0,0,0,0
67803113,0,0,1,0,0,0
68244022,0,0,0,0,0,1
68324540,0,0,1,0,0,0
68326730,1,0,0,0,0,0
68338462,0,0,1,0,0,0
68789963,1,0,0,0,0,0
69306162,0,0,0,1,0,0
69306174,0,0,0,0,0,1
69347880,1,0,0,0,0,0
69550198,1,0,0,0,0,0
69610040,0,0,1,0,0,0
69679593,0,0,0,0,1,0
69741190,0,0,0,0,0,1
69909836,0,0,0,0,0,1
70271136,0,0,0,0,0,1
70369627,1,0,0,0,0,0
70390481,0,0,0,0,0,1
70432009,1,0,0,0,0,0
70461683,0,0,0,0,0,1
70463522,1,0,0,0,0,0
71088954,1,0,0,0,0,0
71298445,0,0,0,0,0,1
71320798,0,0,0,0,0,1
71376222,1,0,0,0,0,0
71392454,0,0,1,0,0,0
72056673,0,0,0,0,0,1
72448261,1,0,0,0,0,0
72537895,1,0,0,0,0,0
72557844,0,0,1,0,0,0
72665855,1,0,0,0,0,0
73108574,0,0,0,0,0,1
73231010,0,0,0,0,0,1
73581695,0,1,0,0,0,0
73898744,1,1,0,0,0,0
73900811,1,0,0,0,0,0
73972588,1,0,0,0,0,0
74059830,0,0,0,1,0,0
74131197,0,0,1,0,0,0
74203294,0,0,1,0,0,0
74204921,1,0,0,0,0,0
74378584,0,0,1,0,0,0
74381768,0,0,1,0,0,0
74534710,1,0,0,0,0,0
74799087,0,0,0,0,0,1
74929104,1,0,0,0,0,0
75106543,0,0,1,0,0,0
75106627,1,0,0,0,0,0
75112929,0,0,1,0,0,0
75586445,0,0,1,0,0,0
75586561,1,0,0,0,0,0
75745856,0,0,1,0,0,0
75900927,0,0,0,0,0,1
75917549,0,0,0,0,0,1
75922953,1,0,0,0,0,0
75923900,0,0,0,0,0,1
76115612,0,0,0,0,0,1
76729871,0,0,0,1,0,0
76836884,0,0,0,0,0,1
76965302,0,0,0,1,0,0
77029035,0,0,0,0,1,0
77042476,0,0,0,0,0,1
77048254,0,0,0,0,0,1
77302967,0,0,1,0,0,0
77689490,0,0,0,0,0,1
77694245,1,0,0,0,0,0
77723764,0,0,1,0,0,0
78138807,0,0,1,0,0,0
78194930,0,0,0,0,0,1
78291195,1,0,0,0,0,0
78782773,1,0,0,0,0,0
79130321,0,0,0,0,0,1
79405369,1,0,0,0,0,0
80172052,1,0,0,0,0,0
80193061,0,0,0,0,0,1
80423682,1,0,0,0,0,0
80667663,0,0,1,0,0,0
81008187,0,0,0,0,0,1
81057684,0,0,0,0,1,0
81163914,0,0,0,0,0,1
81807384,1,0,0,0,0,0
81807475,1,0,0,0,0,0
81832396,0,0,0,0,1,0
82050172,0,0,0,0,0,1
82113682,0,0,0,0,0,1
82209169,1,0,0,0,0,0
82221125,0,0,1,0,0,0
82228012,0,0,0,0,0,1
82325466,1,0,0,0,0,0
82444908,0,0,1,0,0,0
82460188,0,0,1,0,0,0
82653479,1,0,0,0,0,0
82766512,1,0,0,0,0,0
82766518,1,0,0,0,0,0
82766519,1,0,0,0,0,0
82766524,1,0,0,0,0,0
82822247,1,0,0,0,0,0
82822254,1,0,0,0,0,0
82822267,1,0,0,0,0,0
82928111,0,0,1,0,0,0
82943911,1,0,0,0,0,0
83134293,1,0,0,0,0,0
83230802,1,0,0,0,0,0
83230803,1,0,0,0,0,0
83289974,1,0,0,0,0,0
